연번,구,유형,주소,세부 위치,위도,경도
11,송파구,폐건전지,서울특별시 송파구 한가람로 478 풍납시티극동아파트 ,풍납씨티극동아파트 관리사무소(102동 1초소뒤),,
11,송파구,폐건전지,서울특별시 송파구 한가람로 468 신성노바빌아파트,신성노바빌아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 풍성로15길 10,대동아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 풍성로25나길 16-1,금강캐스빌아파트아파트,,
11,송파구,폐건전지,서울특별시 송파구 토성로 64,풍납2동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 토성로 38-6 ,한강극동아파트 관리사무소(105동옆),,
11,송파구,폐건전지,서울특별시 송파구 올림픽로 525,풍납현대아파트 관리사무소 (104동앞),,
11,송파구,폐건전지,서울특별시 송파구 풍성로24길 26,현대리버빌1차아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 풍성로24길 38,현대리버빌2차아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 풍성로6가길 7,KNP상상아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 올림픽로47길 9,쌍용아파트 관리사무소(102동입구),,
11,송파구,폐건전지,서울특별시 송파구 강동대로9길 8,풍납극동아파트 관리사무소(2동옆),,
11,송파구,폐건전지,서울특별시 송파구 풍성로6길 10,풍납미성아파트 관리사무소(5동옆),,
11,송파구,폐건전지,서울특별시 송파구 풍성로26길 31,송파현대힐스테이트아파트 관리사무소(202동뒤),,
11,송파구,폐건전지,서울특별시 송파구 한가람로 414,갑을아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 풍성로22길 35,풍산노인정(풍납동260-2),,
11,송파구,폐건전지,서울특별시 송파구 풍성로26길 22,오거리토성담장옆(gs마트옆),,
11,송파구,폐건전지,서울특별시 송파구 풍성로14길 19,토성현대아파트관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 오금로53길 32,거여1동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 오금로54길 10,거여현대1차아파트 관리사무소(102-4앞),,
11,송파구,폐건전지,서울특별시 송파구 거마로 41,거여현대3차아파트 관리사무소(출구옆),,
11,송파구,폐건전지,서울특별시 송파구 오금로56길 16,우방아파트 관리사무소(101동옆초소),,
11,송파구,폐건전지,서울특별시 송파구 오금로56길 28,어울림아파트 관리사무소(101-3앞),,
11,송파구,폐건전지,서울특별시 송파구 양산로 15,체육문화회관(거여동289)정문앞,,
11,송파구,폐건전지,서울특별시 송파구 거마로9길 19,삼호아파트관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 거마로2길 19,거여2동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 양산로8길 8 ,"거여1단지아파트 관리사무소(103동,104동 앞)",,
11,송파구,폐건전지,서울특별시 송파구 양산로8길 24,거여2단지아파트 관리사무소(201동옆),,
11,송파구,폐건전지,서울특별시 송파구 양산로2길 44,거여3단지아파트 관리사무소(302동앞),,
11,송파구,폐건전지,서울특별시 송파구 양산로4길 8,거여4단지아파트 관리사무소(406동앞),,
11,송파구,폐건전지,서울특별시 송파구 양산로4길 16,거여5단지아파트 관리사무소(506동 놀이터),,
11,송파구,폐건전지,서울특별시 송파구 양산로2길 38,거여6단지아파트 관리사무소(603동),,
11,송파구,폐건전지,서울특별시 송파구 오금로61길 20,거여현대2차아파트 관리사무소(202동옆),,
11,송파구,폐건전지,서울특별시 송파구 오금로62길 10,쌍용스윗닷홈거여1차아파트 관리사무소(입구),,
11,송파구,폐건전지,서울특별시 송파구 마천로 303,마천1동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 마천로57길 16,마천금호아파트 관리사무소(101동),,
11,송파구,폐건전지,서울특별시 송파구 성내천로37길 37,마천1단지아파트 관리사무소(송파파크데일)집하장,,
11,송파구,폐건전지,서울특별시 송파구 성내천로47길 38,마천2단지아파트 관리사무소(집하장),,
11,송파구,폐건전지,서울특별시 송파구 마천로65길 12,마천제일경로당(마천동324-2),,
11,송파구,폐건전지,서울특별시 송파구 성내천로 264-1,옛고을(마천동200-19),,
11,송파구,폐건전지,서울특별시 송파구 성내천로43길 6,마천제일공영주차장(마천동215),,
11,송파구,폐건전지,서울특별시 송파구 마천동277-52,돌무데기놀이터(마천동277-52),,
11,송파구,폐건전지,서울특별시 송파구 성내천로 314,금호어울림2차아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 마천로 287,마천2동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 성내천로33가길 2,충효사 입구,,
11,송파구,폐건전지,서울특별시 송파구 성내천로23길 12,마천공원 노인정앞 ,,
11,송파구,폐건전지,서울특별시 송파구 성내천로 236,마천삼익아파트 관리사무소(입구),,
11,송파구,폐건전지,서울특별시 송파구 성내천로 245 ,금호어울림1차아파트,,
11,송파구,폐건전지,서울특별시 송파구 마천로 237,신동아아파트 관리사무소(102동앞),,
11,송파구,폐건전지,서울특별시 송파구 성내천로 211,마천우방아파트 관리사무소(입구),,
11,송파구,폐건전지,서울특별시 송파구 마천로35길 18,마천아남아파트 관리사무소(초소앞),,
11,송파구,폐건전지,서울특별시 송파구 위례성대로16길 22,방이1동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 양재대로 1109,양재대로1109(대림아파트 관리사무소)6동앞,,
11,송파구,폐건전지,서울특별시 송파구 양재대로 1089,한양3차아파트 관리사무소(2동앞),,
11,송파구,폐건전지,서울특별시 송파구 위례성대로12길 25,신구블레스밸리아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 백제고분로 495,방이2동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 위례성대로8길 28,금호어울림아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 양재대로 1218,올림픽선수기자촌아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 중대로25길 5,오금동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 오금로35길 17,오금현대2차아파트 관리사무소(26동앞),,
11,송파구,폐건전지,서울특별시 송파구 오금로 407,가락상아2차아파트 관리사무소(6동앞),,
11,송파구,폐건전지,서울특별시 송파구 마천로7길 4, 오금대림아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 양재대로72길 15,오금현대백조아파트 관리사무소(101동앞),,
11,송파구,폐건전지,서울특별시 송파구 성내천로6길 1,오금아남아파트 관리사무소(2동앞),,
11,송파구,폐건전지,서울특별시 송파구 동남로 272,우창아파트 관리사무소(2동앞),,
11,송파구,폐건전지,서울특별시 송파구 양재대로72길 42,쌍용스윗닷홈1차(경비실앞),,
11,송파구,폐건전지,서울특별시 송파구 문정로 197,삼성아파트 관리사무소(노인정옆),,
11,송파구,폐건전지,서울특별시 송파구 오금로 405,가락상아1차아파트 관리사무소(1동뒤),,
11,송파구,폐건전지,서울특별시 송파구 중대로 293,"쌍용스윗닷홈2,3,4단지아파트 관리사무소(201동입구)",,
11,송파구,폐건전지,서울특별시 송파구 동남로24길 6,가락우창아파트 관리사무소 앞,,
11,송파구,폐건전지,서울특별시 송파구 백제고분로 392,송파동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 송파대로48길 29,호수임광아파트 관리사무소(101동),,
11,송파구,폐건전지,서울특별시 송파구 가락로 187,한양1차아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 석촌호수로 298,잠실대우레이크빌아파트관리사무소(지하1층 주차장),,
11,송파구,폐건전지,서울특별시 송파구 석촌호수로 268,경남레이크빌아파트관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 석촌호수로 284,현대레이크빌아파트관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 송파대로48길 28,송파대로48길28(호수경로당),,
11,송파구,폐건전지,서울특별시 송파구 송이로 32,송파2동주민센터(가락고담장옆),,
11,송파구,폐건전지,서울특별시 송파구 오금로 252,"가락삼익아파트 관리사무소(208동,210동 앞)",,
11,송파구,폐건전지,서울특별시 송파구 오금로32길 31,송파래미안아파트 관리사무소(108동앞),,
11,송파구,폐건전지,서울특별시 송파구 가락로 192,한양2차아파트 관리사무소 ,,
11,송파구,폐건전지,서울특별시 송파구 오금로32길 14,삼성래미안아파트 관리사무소앞,,
11,송파구,폐건전지,서울특별시 송파구 오금로32길 14,삼성래미안아파트 관리사무소(109동앞),,
11,송파구,폐건전지,서울특별시 송파구 오금로32길 10,미성아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 송이로12길 11,성지아파트 관리사무소(101동앞),,
11,송파구,폐건전지,서울특별시 송파구 송이로 27-1,송파KCC아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 오금로32길 42,송파현대아파트관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 송이로12길 24,송파동183-9건너편,,
11,송파구,폐건전지,서울특별시 송파구 148-2,송파동148-2(공영주차장내),,
11,송파구,폐건전지,서울특별시 송파구 송이로2길 20,송파동103-23(어린이집앞),,
11,송파구,폐건전지,서울특별시 송파구 송이로 50,SK아파트(정문옆),,
11,송파구,폐건전지,서울특별시 송파구 송파대로49길 3,석촌동182-2(선관위빌딩),,
11,송파구,폐건전지,서울특별시 송파구 백제고분로37길 16,석촌동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 백제고분로 348,잠실한솔아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 백제고분로 236,삼전동주민센터,,
11,송파구,폐건전지,서울특별시 송파구 백제고분로22길 37,삼전현대아파트 관리사무소(1동옆),,
11,송파구,폐건전지,서울특별시 송파구 송파대로28길 39,가락본동사무소 ,,
11,송파구,폐건전지,서울특별시 송파구 송파대로32길 15,가락금호아파트 관리사무소(104동 2초소앞),,
11,송파구,폐건전지,서울특별시 송파구 송파대로32길 8,가락우성아파트 관리사무소(5동앞),,
11,송파구,폐건전지,서울특별시 송파구 송파대로32길 8 ,가락우성아파트 관리사무소(7동앞),,
11,송파구,폐건전지,서울특별시 송파구 송이로 166,가락우성2차아파트 101동 지하주차장 출입구,,
11,송파구,폐건전지,서울특별시 송파구 송이로15길 31,가락쌍용2차아파트 관리사무소(4초소앞),,
11,송파구,폐건전지,서울특별시 송파구 송이로 88,"가락대림아파트 관리사무소(옆,상가 뒤)",,
11,송파구,폐건전지,서울특별시 송파구 송파대로32길 33,가락동부센트레빌 관리사무소(102동 지하주차장입구),,
11,송파구,폐건전지,서울특별시 송파구 송파대로 220,가락한신아파트 관리사무소,,
11,송파구,폐건전지,서울특별시 송파구 송이로19길 8,가락6차현대아파트 관리사무소(101동옆),,
11,송파구,폐건전지,서울특별시 송파구 중대로 121,롯데캐슬파인힐아파트 관리사무소(지하4층 주차장),,
11,송파구,폐건전지,서울특별시 송파구 송이로17길 10,가락쌍용3차아파트 관리사무소(101동),,
11,송파구,폐건전지,서울특별시 송파구 양재대로 925,가락1동주민센터,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 통합관리소,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 101동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 103동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 105동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 108동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 110동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 112동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 201동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 205동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 206동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 207동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 208동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 210동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 212동 재활용장,,
11,송파구,폐건전지,서울 송파구 송파대로 345,송파헬리오시티 214동 재활용장,,
